key,Sexe,AnneeNaissance,CSP,AgeDec,ClubJDR,NbJeuJoue,FreqJeu,DureeMoyPartie,PJMJ,Conv,AchatJDR,NbUniversAchat,NbOuvrageAche,DpnsAnnull
3520,H,1986-1990,Cadre +,23-24,Oui,11-20,1/semaine,5-6 h ,PJ,Oui,Oui,1,1,20 
3523,H,1981-1985,Employe,17-18,Non,6-10,2/mois,5-6 h ,Les 2,Non,Oui,2-5,16-20,50-100 
3526,H,1996-2000,Etudiant,13-14,Non,6-10,3/an,5-6 h ,PJ,Oui,Non,0,0,0
3527,H,1996-2000,Travailleur independant,15-16,Oui,6-10,1/mois,5-6 h ,Les 2,Oui,Oui,2-5,11-15,50-100 
3528,H,1976-1980,Cadre +,10,Oui,21+,1/mois,Le week end,Les 2,Oui,Oui,16+,51+,50-100 
3529,H,1981-1985,Cadre +,15-16,Non,6-10,Je ne joue plus vraiment,7 h +,Les 2,Non,Oui,2-5,16-20,20 
3531,H,1991-1995,Etudiant,17-18,Oui,11-20,2/mois,7 h +,Les 2,Oui,Oui,2-5,7-10,20-50 
3532,H,1976-1980,Cadre +,13-14,Non,21+,2/mois,7 h +,Les 2,Oui,Oui,11-15,51+,100-200 
3534,H,1971-1975,Cadre +,13-14,Oui,6-10,1/mois,5-6 h ,Les 2,Oui,Oui,2-5,21-30,20 
3535,H,1966-1970,Cadre +,11-12,Non,11-20,1/semaine,7 h +,Les 2,Non,Oui,6-10,11-15,50-100 
3536,H,1971-1975,Cadre +,11-12,Oui,11-20,1/mois,7 h +,Les 2,Oui,Oui,11-15,31-50,100-200 
3538,H,1971-1975,Cadre +,13-14,Oui,21+,1/mois,5-6 h ,MJ,Non,Oui,16+,51+,200-500 
3542,F,1981-1985,Etudiant,15-16,Non,6-10,Je ne joue plus vraiment,7 h +,PJ,Non,Oui,2-5,11-15,20 
3543,F,1981-1985,Cadre +,17-18,Oui,11-20,1/semaine,3-4 h ,Les 2,Non,Oui,6-10,21-30,100-200 
3547,H,1976-1980,Cadre +,17-18,Non,6-10,Je ne joue plus vraiment,5-6 h ,PJ,Non,Oui,2-5,16-20,20 
3548,H,1976-1980,Cadre +,19-20,Non,2-5,Je ne joue plus vraiment,5-6 h ,PJ,Oui,Oui,1,7-10,20 
3551,H,1991-1995,En recherche d'emploi,11-12,Non,6-10,1/semaine,5-6 h ,Les 2,Oui,Oui,2-5,7-10,20 
3553,H,1981-1985,Employe,11-12,Non,21+,2/mois,7 h +,Les 2,Non,Oui,6-10,51+,50-100 
3554,H,1981-1985,Cadre +,25-30,Non,11-20,Je ne joue plus vraiment,3-4 h ,Les 2,Non,Oui,6-10,11-15,20 
3555,H,1981-1985,Cadre +,25-30,Oui,11-20,2/mois,5-6 h ,MJ,Non,Oui,11-15,51+,100-200 
3556,H,1986-1990,Etudiant,13-14,Oui,6-10,2/mois,7 h +,Les 2,Non,Oui,16+,31-50,100-200 
3561,H,1981-1985,Employe,15-16,Oui,11-20,2/mois,5-6 h ,Les 2,Oui,Oui,11-15,51+,200-500 
3562,H,1976-1980,Cadre +,11-12,Oui,21+,2/mois,5-6 h ,Les 2,Oui,Oui,11-15,51+,100-200 
3566,H,1981-1985,Travailleur independant,13-14,Non,11-20,2/mois,5-6 h ,Les 2,Oui,Oui,6-10,51+,100-200 
3567,H,1971-1975,Employe,13-14,Non,21+,1/mois,3-4 h ,Les 2,Non,Oui,6-10,31-50,50-100 
3568,F,1981-1985,Employe,25-30,Oui,6-10,1/mois,7 h +,PJ,Non,Non,0,0,0
3570,H,1971-1975,Employe,13-14,Oui,6-10,1/an,5-6 h ,MJ,Non,Oui,6-10,51+,100-200 
3572,H,1981-1985,Employe,11-12,Oui,11-20,1/an,5-6 h ,Les 2,Non,Oui,6-10,51+,50-100 
3574,H,1986-1990,Etudiant,19-20,Non,2-5,2/mois,5-6 h ,Les 2,Oui,Oui,1,11-15,200-500 
3577,H,1981-1985,Employe,17-18,Non,6-10,1/mois,7 h +,Les 2,Non,Oui,2-5,16-20,20-50 
3578,H,1976-1980,Employe,15-16,Oui,21+,2/mois,3-4 h ,PJ,Oui,Oui,11-15,51+,100-200 
3589,F,1986-1990,En recherche d'emploi,17-18,Non,6-10,Je ne joue plus vraiment,Le week end,PJ,Non,Oui,2-5,11-15,20-50 
3590,H,1971-1975,Cadre +,11-12,Oui,11-20,1/semaine,7 h +,Les 2,Non,Oui,11-15,51+,500+ 
3592,H,1976-1980,En recherche d'emploi,15-16,Oui,11-20,2/mois,5-6 h ,Les 2,Oui,Oui,2-5,31-50,20-50 
3593,H,1986-1990,En recherche d'emploi,13-14,Oui,11-20,1/semaine,5-6 h ,Les 2,Non,Oui,2-5,21-30,20-50 
3596,H,1976-1980,Cadre +,10,Non,11-20,3/an,5-6 h ,MJ,Non,Oui,11-15,51+,500+ 
3597,H,1966-1970,Employe,13-14,Oui,11-20,2/mois,7 h +,MJ,Oui,Oui,16+,51+,20-50 
3598,H,1976-1980,Cadre +,10,Oui,21+,2/mois,3-4 h ,Les 2,Oui,Oui,11-15,51+,200-500 
3599,H,1991-1995,Etudiant,13-14,Oui,11-20,1/semaine,7 h +,Les 2,Non,Oui,1,2 ou 3,20-50 
3600,H,1971-1975,En recherche d'emploi,11-12,Non,21+,Je ne joue plus vraiment,3-4 h ,PJ,Oui,Oui,6-10,7-10,20 
3601,H,1981-1985,Employe,13-14,Oui,11-20,1/mois,3-4 h ,Les 2,Oui,Oui,2-5,11-15,20-50 
3602,F,1986-1990,Employe,15-16,Oui,6-10,3/an,5-6 h ,PJ,Non,Non,0,0,0
3603,H,1976-1980,Etudiant,11-12,Oui,21+,1/an,Le week end,Les 2,Oui,Oui,6-10,51+,100-200 
3604,F,1981-1985,Travailleur independant,15-16,Non,6-10,2/mois,Le week end,Les 2,Oui,Non,0,0,0
3605,H,1971-1975,Cadre +,21-22,Oui,21+,1/mois,5-6 h ,Les 2,Non,Oui,6-10,16-20,100-200 
3612,H,1991-1995,En recherche d'emploi,19-20,Non,11-20,2/mois,5-6 h ,Les 2,Oui,Non,0,0,0
3613,H,1991-1995,En recherche d'emploi,13-14,Oui,6-10,1/mois,7 h +,Les 2,Oui,Oui,2-5,2 ou 3,20 
3614,H,1986-1990,Etudiant,19-20,Oui,6-10,1/mois,3-4 h ,Les 2,Non,Oui,1,2 ou 3,20 
3615,H,1976-1980,Employe,13-14,Oui,21+,1/mois,5-6 h ,Les 2,Oui,Oui,11-15,21-30,100-200 
3616,H,1966-1970,Cadre +,13-14,Oui,21+,1/semaine,5-6 h ,Les 2,Oui,Oui,2-5,21-30,100-200 
3617,H,1986-1990,Employe,17-18,Non,11-20,1/mois,3-4 h ,Les 2,Non,Oui,2-5,21-30,50-100 
3618,H,1976-1980,Cadre +,15-16,Oui,11-20,1/semaine,3-4 h ,Les 2,Non,Oui,16+,51+,500+ 
3620,H,1971-1975,Employe,15-16,Oui,11-20,1/semaine,3-4 h ,Les 2,Non,Oui,6-10,7-10,100-200 
3622,H,1981-1985,Employe,15-16,Non,6-10,1/mois,5-6 h ,Les 2,Oui,Oui,2-5,7-10,20-50 
3625,H,1966-1970,Employe,13-14,Non,11-20,Je ne joue plus vraiment,7 h +,Les 2,Non,Oui,11-15,21-30,20-50 
3629,F,1991-1995,Etudiant,17-18,Non,2-5,3/an,3-4 h ,PJ,Oui,Non,0,0,0
3631,H,1991-1995,Etudiant,17-18,Non,2-5,2/mois,7 h +,Les 2,Non,Oui,2-5,11-15,100-200 
3632,H,1981-1985,Profession intermediaire,13-14,Non,2-5,Je ne joue plus vraiment,3-4 h ,PJ,Non,Oui,2-5,4-6,20-50 
3633,F,1966-1970,Employe,17-18,Oui,21+,1/mois,5-6 h ,PJ,Oui,Oui,16+,51+,500+ 
3634,F,1971-1975,Cadre +,11-12,Oui,21+,1/semaine,5-6 h ,Les 2,Oui,Oui,6-10,51+,100-200 
3635,H,1971-1975,Cadre +,11-12,Non,21+,2/mois,5-6 h ,Les 2,Non,Oui,16+,51+,50-100 
3636,H,1971-1975,Travailleur independant,10,Non,11-20,Je ne joue plus vraiment,7 h +,Les 2,Non,Oui,16+,51+,200-500 
3637,H,1981-1985,En recherche d'emploi,17-18,Oui,11-20,1/mois,7 h +,Les 2,Oui,Oui,11-15,31-50,200-500 
3644,F,1991-1995,Etudiant,11-12,Oui,2-5,1/semaine,5-6 h ,PJ,Non,Oui,2-5,2 ou 3,20 
3647,H,1991-1995,Etudiant,19-20,Oui,21+,Je ne joue plus vraiment,5-6 h ,PJ,Oui,Non,0,0,0
3648,H,1976-1980,Cadre +,15-16,Non,6-10,3/an,5-6 h ,PJ,Non,Oui,6-10,51+,200-500 
3650,H,1986-1990,Ouvrier,11-12,Non,2-5,Je ne joue plus vraiment,Le week end,PJ,Non,Oui,2-5,2 ou 3,20 
3652,H,1981-1985,Cadre +,13-14,Oui,11-20,1/mois,3-4 h ,Les 2,Non,Oui,2-5,16-20,100-200 
3654,H,1981-1985,Employe,10,Oui,6-10,1/an,3-4 h ,Les 2,Non,Oui,2-5,16-20,20 
3656,H,1976-1980,Employe,23-24,Non,2-5,Je ne joue plus vraiment,3-4 h ,PJ,Non,Non,0,0,0
3659,H,1971-1975,Cadre +,11-12,Non,6-10,1/mois,7 h +,Les 2,Oui,Oui,16+,51+,200-500 
3660,H,1981-1985,Cadre +,11-12,Non,6-10,Je ne joue plus vraiment,5-6 h ,Les 2,Non,Oui,2-5,4-6,20 
3665,H,1981-1985,Cadre +,17-18,Oui,11-20,2/mois,3-4 h ,PJ,Oui,Oui,2-5,11-15,20 
3670,H,1981-1985,Cadre +,25-30,Oui,6-10,1/mois,5-6 h ,Les 2,Oui,Oui,2-5,7-10,50-100 
3671,H,1976-1980,Cadre +,15-16,Non,11-20,1/semaine,5-6 h ,Les 2,Non,Oui,6-10,31-50,100-200 
3673,H,1966-1970,Cadre +,13-14,Non,11-20,3/an,5-6 h ,Les 2,Oui,Oui,11-15,51+,50-100 
3676,H,1981-1985,Cadre +,11-12,Non,2-5,Je ne joue plus vraiment,3-4 h ,PJ,Non,Non,0,0,0
3677,H,1991-1995,Etudiant,19-20,Non,2-5,1/an,5-6 h ,PJ,Non,Non,0,0,0
3682,F,1976-1980,Profession intermediaire,19-20,Oui,6-10,3/an,5-6 h ,PJ,Non,Non,0,0,0
3683,H,1996-2000,Etudiant,10,Non,6-10,1/mois,5-6 h ,MJ,Non,Oui,1,2 ou 3,20-50 
3684,H,1971-1975,Employe,13-14,Oui,11-20,2/mois,5-6 h ,Les 2,Oui,Oui,6-10,51+,200-500 
3688,H,1991-1995,Cadre +,15-16,Non,2-5,1/mois,5-6 h ,PJ,Oui,Oui,2-5,11-15,20-50 
3689,H,1976-1980,Employe,11-12,Oui,11-20,2/mois,5-6 h ,Les 2,Non,Oui,11-15,51+,200-500 
3692,H,1981-1985,Profession intermediaire,13-14,Non,6-10,1/an,5-6 h ,PJ,Non,Non,0,0,0
3693,H,1986-1990,Cadre +,19-20,Oui,6-10,3/an,5-6 h ,Les 2,Non,Non,0,0,0
3694,H,1966-1970,Cadre +,13-14,Oui,6-10,Je ne joue plus vraiment,5-6 h ,Les 2,Oui,Oui,11-15,31-50,20 
3695,H,1971-1975,Cadre +,15-16,Oui,21+,1/semaine,3-4 h ,Les 2,Non,Oui,16+,51+,20-50 
3697,F,1966-1970,Travailleur independant,25-30,Non,2-5,1/an,3-4 h ,PJ,Non,Non,0,0,0
3702,F,1971-1975,Employe,17-18,Oui,6-10,1/mois,5-6 h ,PJ,Oui,Oui,2-5,4-6,50-100 
3704,F,1981-1985,Sans activite,15-16,Oui,11-20,3/an,5-6 h ,PJ,Oui,Oui,6-10,21-30,100-200 
3706,H,1981-1985,Profession intermediaire,17-18,Oui,6-10,2/mois,3-4 h ,Les 2,Oui,Oui,6-10,21-30,100-200 
3707,H,1960 ou avant,Cadre +,25-30,Oui,11-20,3/an,7 h +,Les 2,Oui,Oui,11-15,51+,100-200 
3708,F,1981-1985,Sans activite,10,Oui,2-5,1/semaine,1-2 h ,PJ,Oui,Non,0,0,0
3712,F,1986-1990,Employe,13-14,Non,6-10,2/mois,5-6 h ,PJ,Non,Non,0,0,0
3713,H,1971-1975,Cadre +,15-16,Oui,11-20,1/mois,7 h +,Les 2,Non,Oui,16+,51+,500+ 
3714,H,1976-1980,En recherche d'emploi,13-14,Oui,21+,1/semaine,3-4 h ,Les 2,Oui,Oui,11-15,31-50,20 
3717,H,1971-1975,Profession intermediaire,11-12,Oui,11-20,Je ne joue plus vraiment,7 h +,PJ,Non,Oui,2-5,4-6,20 
3718,F,1981-1985,En recherche d'emploi,15-16,Non,6-10,1/semaine,3-4 h ,Les 2,Non,Oui,2-5,21-30,50-100 
3719,H,1976-1980,Cadre +,15-16,Non,11-20,Je ne joue plus vraiment,Le week end,Les 2,Oui,Oui,16+,51+,50-100 
3721,H,1971-1975,Cadre +,13-14,Oui,21+,3/an,5-6 h ,Les 2,Oui,Oui,16+,51+,50-100 
3722,H,1971-1975,Employe,13-14,Oui,11-20,1/semaine,3-4 h ,Les 2,Non,Oui,6-10,21-30,50-100 
3723,F,1971-1975,Profession intermediaire,31-40,Non,11-20,1/semaine,3-4 h ,Les 2,Non,Oui,2-5,4-6,50-100 
3724,H,1986-1990,Employe,13-14,Oui,11-20,Je ne joue plus vraiment,5-6 h ,Les 2,Non,Oui,11-15,51+,50-100 
3726,H,1976-1980,Profession intermediaire,13-14,Oui,21+,3/an,5-6 h ,Les 2,Oui,Oui,16+,51+,200-500 
3728,H,1996-2000,Etudiant,10,Oui,2-5,1/semaine,3-4 h ,Les 2,Non,Oui,1,2 ou 3,20 
3730,F,1981-1985,Je ne souhaite pas repondre,10,Non,6-10,2/mois,3-4 h ,Les 2,Non,Oui,2-5,11-15,20 
3731,H,1971-1975,Employe,11-12,Oui,11-20,3/an,5-6 h ,Les 2,Oui,Oui,16+,51+,200-500 
3735,H,1976-1980,Cadre +,13-14,Non,21+,1/an,7 h +,MJ,Non,Oui,2-5,31-50,50-100 
3736,F,1981-1985,Cadre +,17-18,Oui,11-20,1/semaine,3-4 h ,PJ,Non,Non,0,0,0
3737,H,1991-1995,Etudiant,17-18,Non,2-5,2/mois,3-4 h ,Les 2,Non,Non,0,0,0
3738,H,1966-1970,Cadre +,10,Oui,21+,3/an,7 h +,MJ,Non,Oui,16+,51+,200-500 
3740,H,1971-1975,Employe,19-20,Oui,11-20,3/an,7 h +,Les 2,Non,Oui,2-5,7-10,20 
3741,H,1971-1975,Employe,13-14,Oui,11-20,1/semaine,3-4 h ,Les 2,Non,Oui,2-5,11-15,20 
3743,H,1961-1965,En recherche d'emploi,21-22,Oui,2-5,Je ne joue plus vraiment,3-4 h ,Les 2,Oui,Oui,2-5,7-10,200-500 
3744,F,1976-1980,Cadre +,21-22,Oui,11-20,1/mois,7 h +,PJ,Non,Oui,1,7-10,20 
3745,F,1981-1985,En recherche d'emploi,25-30,Oui,11-20,2/mois,7 h +,PJ,Oui,Non,0,0,0
3747,H,1986-1990,Employe,17-18,Oui,21+,1/semaine,5-6 h ,Les 2,Oui,Oui,11-15,21-30,50-100 
3750,H,1971-1975,Cadre +,15-16,Oui,11-20,1/mois,7 h +,Les 2,Non,Oui,6-10,7-10,20-50 
3752,H,1971-1975,Cadre +,13-14,Oui,11-20,2/mois,7 h +,Les 2,Non,Oui,2-5,51+,100-200 
3755,H,1991-1995,Etudiant,13-14,Oui,2-5,1/semaine,5-6 h ,Les 2,Oui,Oui,2-5,4-6,20-50 
3756,H,1971-1975,Cadre +,11-12,Oui,2-5,Je ne joue plus vraiment,3-4 h ,Les 2,Oui,Oui,2-5,7-10,20-50 
3757,H,1986-1990,Employe,13-14,Non,2-5,Je ne joue plus vraiment,3-4 h ,PJ,Oui,Oui,2-5,7-10,20-50 
3759,H,1976-1980,Employe,11-12,Oui,21+,3/an,7 h +,Les 2,Oui,Oui,11-15,51+,200-500 
3760,H,1976-1980,Employe,11-12,Non,21+,1/semaine,3-4 h ,Les 2,Non,Oui,6-10,51+,20-50 
3762,H,1976-1980,Je ne souhaite pas repondre,11-12,Oui,21+,2/mois,5-6 h ,Les 2,Oui,Oui,16+,51+,200-500 
3765,H,1981-1985,Travailleur independant,17-18,Non,11-20,1/an,5-6 h ,PJ,Oui,Oui,2-5,7-10,50-100 
3768,H,1976-1980,Ouvrier,11-12,Non,11-20,1/semaine,1-2 h ,PJ,Non,Oui,2-5,11-15,50-100 
3770,H,1976-1980,Employe,10,Non,11-20,1/mois,7 h +,Les 2,Non,Oui,11-15,51+,200-500 
3771,H,1971-1975,Profession intermediaire,13-14,Oui,21+,1/mois,3-4 h ,Les 2,Non,Oui,16+,51+,200-500 
3772,H,1971-1975,Cadre +,11-12,Oui,21+,1/mois,3-4 h ,PJ,Oui,Oui,6-10,31-50,20 
3780,H,1976-1980,Employe,13-14,Oui,11-20,1/mois,3-4 h ,Les 2,Non,Oui,11-15,21-30,50-100 
3783,H,1981-1985,Cadre +,17-18,Oui,11-20,1/mois,5-6 h ,Les 2,Oui,Oui,11-15,51+,200-500 
3784,H,1971-1975,Cadre +,10,Non,6-10,Je ne joue plus vraiment,3-4 h ,Les 2,Oui,Oui,6-10,21-30,20 
3785,H,1976-1980,Cadre +,15-16,Non,6-10,Je ne joue plus vraiment,3-4 h ,Les 2,Non,Oui,6-10,21-30,50-100 
3788,H,1976-1980,Cadre +,17-18,Non,11-20,3/an,5-6 h ,Les 2,Non,Oui,2-5,21-30,20 
3790,H,1976-1980,Cadre +,17-18,Non,2-5,3/an,Le week end,MJ,Non,Oui,2-5,11-15,50-100 
3791,H,1986-1990,Employe,17-18,Non,2-5,1/semaine,3-4 h ,PJ,Non,Non,0,0,0
3794,F,1981-1985,Cadre +,15-16,Non,2-5,Je ne joue plus vraiment,5-6 h ,PJ,Oui,Oui,2-5,1,20 
3795,H,1976-1980,Employe,11-12,Non,2-5,1/mois,3-4 h ,PJ,Non,Oui,1,1,20 
3798,H,1976-1980,Employe,11-12,Oui,6-10,1/mois,3-4 h ,PJ,Non,Oui,1,2 ou 3,20 
3800,H,1986-1990,Cadre +,15-16,Non,11-20,2/mois,3-4 h ,Les 2,Non,Oui,2-5,51+,50-100 
3802,H,1976-1980,Employe,15-16,Non,11-20,Je ne joue plus vraiment,Le week end,Les 2,Non,Oui,6-10,21-30,20 
3804,F,1981-1985,En recherche d'emploi,11-12,Non,6-10,3/an,5-6 h ,Les 2,Oui,Oui,2-5,7-10,50-100 
3807,H,1991-1995,Etudiant,15-16,Oui,2-5,2/mois,7 h +,MJ,Oui,Oui,2-5,16-20,100-200 
3810,H,1976-1980,Travailleur independant,13-14,Oui,6-10,2/mois,5-6 h ,Les 2,Oui,Oui,2-5,4-6,200-500 
3813,H,1976-1980,Cadre +,17-18,Non,11-20,1/mois,3-4 h ,Les 2,Non,Oui,2-5,4-6,20 
3814,H,1976-1980,Cadre +,11-12,Non,11-20,Je ne joue plus vraiment,5-6 h ,Les 2,Non,Oui,2-5,2 ou 3,20 
3816,H,1986-1990,En recherche d'emploi,11-12,Non,2-5,Je ne joue plus vraiment,1-2 h ,MJ,Oui,Oui,2-5,2 ou 3,20 
3819,H,1971-1975,Cadre +,15-16,Oui,11-20,Je ne joue plus vraiment,5-6 h ,Les 2,Oui,Oui,11-15,51+,50-100 
3822,H,1976-1980,Cadre +,10,Oui,21+,Je ne joue plus vraiment,5-6 h ,Les 2,Oui,Oui,16+,51+,20 
3825,H,1971-1975,Employe,10,Oui,21+,1/semaine,5-6 h ,Les 2,Oui,Oui,16+,51+,200-500 
3827,F,1976-1980,Sans activite,17-18,Oui,6-10,2/mois,7 h +,Les 2,Oui,Oui,1,2 ou 3,50-100 
3830,H,1976-1980,Employe,15-16,Non,6-10,3/an,5-6 h ,Les 2,Non,Oui,2-5,11-15,20-50 
3831,H,1971-1975,Profession intermediaire,15-16,Oui,21+,1/mois,5-6 h ,Les 2,Oui,Oui,16+,51+,200-500 
3833,H,1986-1990,Employe,11-12,Oui,6-10,1/mois,3-4 h ,Les 2,Non,Oui,6-10,51+,50-100 
3836,H,1981-1985,Travailleur independant,19-20,Oui,21+,1/semaine,5-6 h ,Les 2,Oui,Oui,16+,51+,500+ 
3837,H,1971-1975,Employe,13-14,Oui,6-10,3/an,7 h +,MJ,Non,Oui,2-5,31-50,100-200 
3838,H,1976-1980,Profession intermediaire,11-12,Oui,6-10,2/mois,5-6 h ,Les 2,Oui,Oui,2-5,2 ou 3,20-50 
3840,F,1960 ou avant,Travailleur independant,41 ou plus,Oui,2-5,1/semaine,3-4 h ,PJ,Non,Non,0,0,0
3844,F,1991-1995,Etudiant,19-20,Non,2-5,2/mois,5-6 h ,PJ,Oui,Oui,1,1,20-50 
3845,H,1981-1985,Cadre +,15-16,Oui,21+,2/mois,5-6 h ,Les 2,Oui,Oui,16+,51+,200-500 
3846,H,1971-1975,Cadre +,11-12,Oui,11-20,3/an,7 h +,MJ,Oui,Oui,2-5,51+,100-200 
3847,F,1986-1990,Cadre +,23-24,Non,2-5,2/mois,5-6 h ,PJ,Non,Non,0,0,0
3849,H,1981-1985,Travailleur independant,25-30,Non,2-5,1/semaine,3-4 h ,PJ,Oui,Oui,1,1,20 
3851,F,1966-1970,Cadre +,19-20,Oui,11-20,Je ne joue plus vraiment,5-6 h ,Les 2,Oui,Oui,2-5,51+,20 
3852,H,1966-1970,Travailleur independant,17-18,Oui,21+,2/mois,5-6 h ,Les 2,Oui,Oui,16+,51+,100-200 
3853,H,1981-1985,Cadre +,19-20,Oui,2-5,1/semaine,3-4 h ,PJ,Oui,Non,0,0,0
3854,F,1986-1990,Cadre +,17-18,Non,6-10,1/an,5-6 h ,PJ,Non,Oui,2-5,4-6,20-50 
3855,F,1976-1980,En recherche d'emploi,19-20,Non,6-10,2/mois,5-6 h ,Les 2,Oui,Oui,2-5,51+,50-100 
3856,F,1976-1980,Agriculteur,25-30,Oui,21+,3/an,5-6 h ,Les 2,Oui,Oui,16+,51+,500+ 
3857,H,1971-1975,Travailleur independant,10,Oui,11-20,1/semaine,5-6 h ,Les 2,Oui,Oui,6-10,51+,100-200 
3860,F,1996-2000,Etudiant,15-16,Oui,11-20,2/mois,5-6 h ,PJ,Oui,Oui,2-5,2 ou 3,50-100 
3861,H,1981-1985,Cadre +,13-14,Non,6-10,2/mois,3-4 h ,PJ,Oui,Oui,2-5,16-20,100-200 
3868,H,1981-1985,Employe,11-12,Non,6-10,1/semaine,3-4 h ,Les 2,Oui,Oui,2-5,31-50,200-500 
3869,H,1966-1970,Retraite,11-12,Oui,2-5,Je ne joue plus vraiment,7 h +,Les 2,Oui,Oui,16+,51+,20 
3870,H,1981-1985,Employe,11-12,Oui,6-10,1/semaine,5-6 h ,Les 2,Oui,Oui,2-5,21-30,100-200 
3877,H,1971-1975,Employe,11-12,Non,21+,1/mois,5-6 h ,Les 2,Oui,Oui,16+,51+,200-500 
3878,F,1986-1990,Cadre +,17-18,Non,2-5,1/mois,3-4 h ,PJ,Oui,Oui,2-5,4-6,20-50 
3884,H,1966-1970,Profession intermediaire,13-14,Oui,21+,1/mois,7 h +,Les 2,Oui,Oui,2-5,51+,20-50 
3885,H,1971-1975,Employe,11-12,Oui,11-20,2/mois,3-4 h ,Les 2,Non,Oui,6-10,31-50,20 
3887,F,1986-1990,Etudiant,15-16,Non,6-10,3/an,5-6 h ,PJ,Non,Oui,2-5,2 ou 3,20-50 
3890,H,1961-1965,Sans activite,19-20,Non,6-10,1/an,7 h +,Les 2,Oui,Oui,16+,51+,100-200 
3892,H,1976-1980,Employe,11-12,Oui,21+,1/mois,3-4 h ,MJ,Oui,Oui,2-5,51+,50-100 
3894,H,1971-1975,Sans activite,25-30,Non,2-5,Je ne joue plus vraiment,3-4 h ,PJ,Non,Oui,1,7-10,20-50 
3897,H,1976-1980,Employe,15-16,Oui,21+,2/mois,3-4 h ,Les 2,Non,Oui,6-10,7-10,20-50 
3900,H,1981-1985,Profession intermediaire,19-20,Non,21+,1/semaine,3-4 h ,Les 2,Non,Oui,6-10,21-30,50-100 
3902,H,1976-1980,Employe,11-12,Oui,21+,2/mois,5-6 h ,Les 2,Oui,Oui,16+,51+,50-100 
3905,H,1966-1970,Cadre +,13-14,Oui,21+,1/semaine,5-6 h ,Les 2,Non,Oui,16+,51+,500+ 
3910,H,1976-1980,Cadre +,13-14,Non,6-10,2/mois,5-6 h ,Les 2,Non,Oui,2-5,21-30,100-200 
3911,H,1976-1980,Cadre +,13-14,Oui,21+,Je ne joue plus vraiment,5-6 h ,Les 2,Oui,Oui,16+,51+,50-100 
3913,H,1971-1975,Cadre +,13-14,Non,11-20,2/mois,5-6 h ,Les 2,Oui,Oui,16+,51+,20-50 
3915,H,1966-1970,Employe,15-16,Oui,21+,1/semaine,5-6 h ,Les 2,Non,Oui,6-10,51+,200-500 
3916,H,1986-1990,Cadre +,13-14,Oui,11-20,3/an,5-6 h ,Les 2,Oui,Oui,2-5,11-15,100-200 
3919,H,1971-1975,Cadre +,19-20,Non,11-20,2/mois,5-6 h ,Les 2,Oui,Oui,11-15,51+,500+ 
3921,F,1986-1990,Employe,19-20,Oui,2-5,1/mois,5-6 h ,PJ,Oui,Oui,2-5,11-15,20-50 
3924,H,1976-1980,Employe,13-14,Non,21+,1/mois,3-4 h ,Les 2,Non,Oui,16+,51+,200-500 
3925,H,1986-1990,Employe,17-18,Non,21+,1/semaine,5-6 h ,Les 2,Oui,Oui,16+,51+,100-200 
3926,H,1981-1985,Cadre +,10,Oui,11-20,2/mois,3-4 h ,Les 2,Non,Oui,11-15,31-50,200-500 
3927,H,1976-1980,Cadre +,11-12,Non,11-20,1/semaine,3-4 h ,Les 2,Non,Oui,11-15,51+,20-50 
3928,F,1960 ou avant,Employe,23-24,Oui,6-10,2/mois,3-4 h ,PJ,Oui,Oui,1,2 ou 3,20 
3933,H,1981-1985,Employe,13-14,Oui,6-10,3/an,5-6 h ,Les 2,Non,Oui,2-5,7-10,20-50 
3935,H,1986-1990,Etudiant,13-14,Non,6-10,Je ne joue plus vraiment,3-4 h ,Les 2,Non,Oui,2-5,21-30,20 
3936,F,1976-1980,Cadre +,15-16,Oui,21+,3/an,Le week end,Les 2,Oui,Oui,6-10,31-50,50-100 
3937,H,1981-1985,Cadre +,19-20,Oui,21+,1/semaine,3-4 h ,Les 2,Oui,Oui,2-5,31-50,20-50 
3939,H,1971-1975,Cadre +,13-14,Oui,21+,2/mois,5-6 h ,Les 2,Non,Oui,16+,51+,200-500 
3940,H,1971-1975,Cadre +,11-12,Oui,6-10,2/mois,7 h +,MJ,Oui,Oui,2-5,51+,100-200 
3942,H,1976-1980,Cadre +,11-12,Non,11-20,2/mois,3-4 h ,Les 2,Oui,Oui,6-10,51+,500+ 
3947,H,1981-1985,Cadre +,10,Oui,11-20,Je ne joue plus vraiment,5-6 h ,Les 2,Oui,Oui,2-5,31-50,20 
3948,H,1966-1970,Employe,13-14,Oui,21+,1/mois,3-4 h ,PJ,Oui,Oui,6-10,21-30,20-50 
3949,H,1996-2000,Etudiant,13-14,Oui,6-10,3/an,3-4 h ,PJ,Oui,Oui,2-5,4-6,50-100 
3950,H,1991-1995,Etudiant,11-12,Non,1,Je ne joue plus vraiment,1-2 h ,PJ,Non,Oui,1,2 ou 3,20 
3955,H,1981-1985,En recherche d'emploi,23-24,Oui,11-20,1/semaine,7 h +,Les 2,Non,Oui,2-5,16-20,50-100 
3959,H,1961-1965,Cadre +,15-16,Oui,21+,1/mois,5-6 h ,Les 2,Non,Oui,1,51+,100-200 
3961,F,1986-1990,Profession intermediaire,17-18,Oui,6-10,Je ne joue plus vraiment,3-4 h ,Les 2,Oui,Oui,2-5,7-10,50-100 
